num_employees,num_tasks,num_skills,total_required_workload,total_available_capacity,capacity_ratio,avg_candidates_per_task,min_candidates_per_task,fraction_single_candidate_tasks,fraction_zero_candidate_tasks,is_feasible,score,runtime_ms,unassigned_tasks,mode
5,10,5,32,161,0.19875776397515527,2.9,0,0.0,0.1,0,-1000hard/-148soft,30298,0,easy
5,10,5,38,171,0.2222222222222222,3.2,3,0.0,0.0,1,0hard/-230soft,30271,0,easy
5,10,5,31,164,0.18902439024390244,3.3,2,0.0,0.0,1,0hard/-133soft,30219,0,easy
5,10,5,28,195,0.14358974358974358,2.4,1,0.2,0.0,1,0hard/-148soft,30280,0,easy
5,10,5,33,168,0.19642857142857142,2.3,0,0.2,0.1,0,-1000hard/-173soft,30201,0,easy
5,10,5,32,146,0.2191780821917808,2.5,0,0.0,0.1,0,-1000hard/-150soft,30239,0,easy
5,10,5,27,194,0.13917525773195877,2.6,1,0.3,0.0,1,0hard/-117soft,30241,0,easy
5,10,5,22,191,0.11518324607329843,2.4,2,0.0,0.0,1,0hard/-38soft,30248,0,easy
5,10,5,29,200,0.145,3.3,2,0.0,0.0,1,0hard/-117soft,30255,0,easy
5,10,5,30,204,0.14705882352941177,1.3,1,0.8,0.0,0,-200hard/-226soft,30242,0,easy
5,10,4,24,179,0.1340782122905028,3.8,2,0.0,0.0,1,0hard/-68soft,30215,0,easy
5,10,5,29,196,0.14795918367346939,3.3,3,0.0,0.0,1,0hard/-99soft,30258,0,easy
5,10,4,34,150,0.22666666666666666,3.7,2,0.0,0.0,1,0hard/-184soft,30213,0,easy
5,10,4,37,168,0.22023809523809523,3.5,2,0.0,0.0,1,0hard/-223soft,30245,0,easy
5,10,5,22,200,0.11,3.3,3,0.0,0.0,1,0hard/-44soft,30229,0,easy
5,10,5,30,184,0.16304347826086957,2.8,1,0.2,0.0,1,0hard/-114soft,30269,0,easy
5,10,5,27,196,0.1377551020408163,2.5,2,0.0,0.0,1,0hard/-79soft,30263,0,easy
5,10,5,23,166,0.13855421686746988,3.5,1,0.1,0.0,1,0hard/-47soft,30252,0,easy
5,10,5,31,204,0.15196078431372548,2.7,1,0.1,0.0,1,0hard/-123soft,30249,0,easy
5,10,5,27,190,0.14210526315789473,3.8,2,0.0,0.0,1,0hard/-93soft,30222,0,easy
5,10,5,29,177,0.1638418079096045,2.6,0,0.0,0.1,0,-500hard/-54soft,30229,1,easy
5,10,5,26,202,0.12871287128712872,2.5,0,0.1,0.1,0,-1000hard/-88soft,30217,0,easy
5,10,5,27,168,0.16071428571428573,2.9,1,0.4,0.0,1,0hard/-163soft,30228,0,easy
5,10,5,27,200,0.135,2.4,2,0.0,0.0,1,0hard/-123soft,30268,0,easy
5,10,5,37,225,0.16444444444444445,2.6,1,0.2,0.0,1,0hard/-231soft,30231,0,easy
5,10,5,27,170,0.1588235294117647,2.8,0,0.2,0.1,0,-1000hard/-67soft,30313,0,easy
5,10,5,31,149,0.2080536912751678,2.8,2,0.0,0.0,1,0hard/-131soft,30267,0,easy
5,10,5,26,187,0.13903743315508021,3.4,3,0.0,0.0,1,0hard/-60soft,30218,0,easy
5,10,5,30,180,0.16666666666666666,2.5,1,0.3,0.0,1,0hard/-112soft,30235,0,easy
5,10,5,22,191,0.11518324607329843,2.3,0,0.0,0.1,0,-500hard/-43soft,30257,1,easy
5,10,5,28,175,0.16,2.7,2,0.0,0.0,1,0hard/-90soft,30233,0,easy
5,10,5,33,192,0.171875,2.9,2,0.0,0.0,1,0hard/-149soft,30251,0,easy
5,10,5,31,179,0.17318435754189945,2.6,0,0.0,0.1,0,-500hard/-115soft,30189,1,easy
5,10,5,25,216,0.11574074074074074,2.3,1,0.3,0.0,1,0hard/-69soft,30256,0,easy
5,10,5,28,193,0.14507772020725387,3.2,1,0.1,0.0,1,0hard/-84soft,30209,0,easy
5,10,5,27,195,0.13846153846153847,2.6,2,0.0,0.0,1,0hard/-79soft,30204,0,easy
5,10,5,25,180,0.1388888888888889,3.0,2,0.0,0.0,1,0hard/-63soft,30236,0,easy
5,10,5,28,207,0.13526570048309178,2.8,1,0.2,0.0,1,0hard/-94soft,30192,0,easy
5,10,5,29,177,0.1638418079096045,2.6,0,0.3,0.1,0,-500hard/-90soft,30197,1,easy
5,10,5,37,197,0.18781725888324874,2.7,1,0.2,0.0,1,0hard/-201soft,30195,0,easy
5,10,4,28,166,0.1686746987951807,3.3,2,0.0,0.0,1,0hard/-104soft,30201,0,easy
5,10,5,32,180,0.17777777777777778,2.8,1,0.2,0.0,1,0hard/-150soft,30208,0,easy
5,10,5,30,159,0.18867924528301888,2.2,1,0.4,0.0,1,0hard/-140soft,30224,0,easy
5,10,5,35,188,0.18617021276595744,3.2,0,0.0,0.1,0,-1000hard/-201soft,30210,0,easy
5,10,5,25,179,0.13966480446927373,3.5,2,0.0,0.0,1,0hard/-59soft,30264,0,easy
5,10,5,28,185,0.15135135135135136,2.7,1,0.3,0.0,1,0hard/-94soft,30193,0,easy
5,10,5,26,169,0.15384615384615385,2.2,2,0.0,0.0,1,0hard/-94soft,30229,0,easy
5,10,5,33,174,0.1896551724137931,3.3,0,0.0,0.1,0,-1000hard/-169soft,30199,0,easy
5,10,5,27,200,0.135,2.9,2,0.0,0.0,1,0hard/-91soft,30191,0,easy
5,10,5,27,196,0.1377551020408163,2.3,1,0.2,0.0,1,0hard/-107soft,30197,0,easy
5,10,5,31,224,0.13839285714285715,2.5,0,0.1,0.1,0,-1000hard/-133soft,30207,0,easy
5,10,5,33,159,0.20754716981132076,2.7,2,0.0,0.0,1,0hard/-161soft,30188,0,easy
5,10,5,32,189,0.1693121693121693,3.0,3,0.0,0.0,1,0hard/-154soft,30201,0,easy
5,10,5,31,208,0.14903846153846154,3.5,3,0.0,0.0,1,0hard/-125soft,30195,0,easy
5,10,5,31,168,0.18452380952380953,2.8,2,0.0,0.0,1,0hard/-171soft,30199,0,easy
5,10,5,30,177,0.1694915254237288,2.3,0,0.2,0.1,0,-1000hard/-104soft,30204,0,easy
5,10,5,28,179,0.1564245810055866,3.1,2,0.0,0.0,1,0hard/-102soft,30214,0,easy
5,10,5,35,206,0.16990291262135923,3.4,2,0.0,0.0,1,0hard/-175soft,30198,0,easy
5,10,5,30,168,0.17857142857142858,2.0,1,0.3,0.0,1,0hard/-220soft,30198,0,easy
5,10,5,31,186,0.16666666666666666,2.9,2,0.0,0.0,1,0hard/-153soft,30192,0,easy
5,10,5,28,174,0.16091954022988506,2.9,2,0.0,0.0,1,0hard/-94soft,30194,0,easy
5,10,5,30,175,0.17142857142857143,3.3,3,0.0,0.0,1,0hard/-126soft,30213,0,easy
5,10,5,33,178,0.1853932584269663,2.5,2,0.0,0.0,1,0hard/-151soft,30197,0,easy
5,10,4,21,193,0.10880829015544041,3.7,3,0.0,0.0,1,0hard/-33soft,30193,0,easy
5,10,5,33,207,0.15942028985507245,3.2,0,0.0,0.1,0,-1000hard/-157soft,30198,0,easy
5,10,5,26,199,0.1306532663316583,3.3,3,0.0,0.0,1,0hard/-68soft,30199,0,easy
5,10,5,32,192,0.16666666666666666,3.0,1,0.1,0.0,1,0hard/-140soft,30206,0,easy
5,10,5,28,180,0.15555555555555556,3.0,3,0.0,0.0,1,0hard/-104soft,30224,0,easy
5,10,5,26,186,0.13978494623655913,2.6,2,0.0,0.0,1,0hard/-74soft,30241,0,easy
5,10,5,28,216,0.12962962962962962,2.8,2,0.0,0.0,1,0hard/-120soft,30299,0,easy
5,10,5,38,163,0.2331288343558282,3.4,2,0.0,0.0,1,0hard/-234soft,30213,0,easy
5,10,4,38,216,0.17592592592592593,4.0,1,0.1,0.0,1,0hard/-214soft,30198,0,easy
5,10,5,28,186,0.15053763440860216,3.0,2,0.0,0.0,1,0hard/-78soft,30195,0,easy
5,10,5,30,214,0.14018691588785046,3.3,2,0.0,0.0,1,0hard/-112soft,30232,0,easy
5,10,5,32,193,0.16580310880829016,2.9,2,0.0,0.0,1,0hard/-158soft,30196,0,easy
5,10,5,21,166,0.12650602409638553,3.9,3,0.0,0.0,1,0hard/-29soft,30201,0,easy
5,10,5,24,190,0.12631578947368421,3.6,3,0.0,0.0,1,0hard/-64soft,30247,0,easy
5,10,5,32,207,0.15458937198067632,2.8,0,0.0,0.1,0,-1000hard/-146soft,30221,0,easy
5,10,5,21,138,0.15217391304347827,2.2,1,0.2,0.0,1,0hard/-25soft,30229,0,easy
5,10,5,27,158,0.17088607594936708,3.4,2,0.0,0.0,1,0hard/-87soft,30193,0,easy
5,10,5,33,170,0.19411764705882353,3.6,2,0.0,0.0,1,0hard/-163soft,30189,0,easy
5,10,5,29,172,0.1686046511627907,3.0,2,0.0,0.0,1,0hard/-125soft,30187,0,easy
5,10,5,29,170,0.17058823529411765,2.9,0,0.0,0.1,0,-1000hard/-109soft,30201,0,easy
5,10,5,32,174,0.1839080459770115,2.5,0,0.0,0.1,0,-1000hard/-146soft,30229,0,easy
5,10,5,28,184,0.15217391304347827,3.2,1,0.2,0.0,1,0hard/-100soft,30211,0,easy
5,10,5,27,179,0.15083798882681565,2.6,2,0.0,0.0,1,0hard/-107soft,30212,0,easy
5,10,5,32,208,0.15384615384615385,3.1,0,0.0,0.1,0,-1000hard/-140soft,30188,0,easy
5,10,5,29,161,0.18012422360248448,2.4,1,0.4,0.0,1,0hard/-159soft,30211,0,easy
5,10,5,19,191,0.09947643979057591,3.0,0,0.0,0.1,0,-1000hard/-23soft,30196,0,easy
5,10,5,32,194,0.16494845360824742,2.9,0,0.0,0.1,0,-1000hard/-146soft,30201,0,easy
5,10,5,26,194,0.13402061855670103,3.0,1,0.1,0.0,1,0hard/-70soft,30216,0,easy
5,10,5,28,198,0.1414141414141414,3.0,2,0.0,0.0,1,0hard/-94soft,30191,0,easy
5,10,5,38,179,0.2122905027932961,3.2,2,0.0,0.0,1,0hard/-226soft,30203,0,easy
5,10,5,28,195,0.14358974358974358,3.1,0,0.1,0.1,0,-1000hard/-100soft,30202,0,easy
5,10,5,28,189,0.14814814814814814,2.7,2,0.0,0.0,1,0hard/-82soft,30219,0,easy
5,10,5,27,173,0.15606936416184972,3.0,3,0.0,0.0,1,0hard/-73soft,30217,0,easy
5,10,5,36,203,0.17733990147783252,2.4,0,0.3,0.1,0,-1000hard/-216soft,30204,0,easy
5,10,5,28,161,0.17391304347826086,3.6,3,0.0,0.0,1,0hard/-100soft,30230,0,easy
5,10,5,24,195,0.12307692307692308,2.9,2,0.0,0.0,1,0hard/-38soft,30210,0,easy
5,10,5,32,182,0.17582417582417584,3.0,2,0.0,0.0,1,0hard/-182soft,30204,0,easy
5,10,5,30,169,0.17751479289940827,3.1,2,0.0,0.0,1,0hard/-108soft,30243,0,easy
5,10,5,28,166,0.1686746987951807,3.2,2,0.0,0.0,1,0hard/-110soft,30234,0,easy
5,10,5,33,206,0.16019417475728157,3.4,3,0.0,0.0,1,0hard/-171soft,30234,0,easy
5,10,5,37,184,0.20108695652173914,2.9,2,0.0,0.0,1,0hard/-233soft,30230,0,easy
5,10,5,30,207,0.14492753623188406,3.4,2,0.0,0.0,1,0hard/-140soft,30245,0,easy
5,10,5,25,192,0.13020833333333334,2.5,0,0.0,0.1,0,-1000hard/-69soft,30315,0,easy
5,10,5,29,167,0.17365269461077845,3.2,0,0.0,0.1,0,-1000hard/-117soft,30240,0,easy
5,10,5,26,195,0.13333333333333333,3.2,3,0.0,0.0,1,0hard/-64soft,30217,0,easy
5,10,5,32,202,0.15841584158415842,2.6,0,0.0,0.1,0,-1000hard/-148soft,30204,0,easy
5,10,5,28,184,0.15217391304347827,2.0,1,0.5,0.0,1,0hard/-140soft,30227,0,easy
5,10,5,30,195,0.15384615384615385,2.7,1,0.4,0.0,1,0hard/-130soft,30243,0,easy
5,10,5,27,195,0.13846153846153847,2.4,1,0.5,0.0,1,0hard/-109soft,30196,0,easy
5,10,5,25,189,0.13227513227513227,2.5,1,0.2,0.0,1,0hard/-57soft,30225,0,easy
5,10,5,22,183,0.12021857923497267,2.9,2,0.0,0.0,1,0hard/-20soft,30208,0,easy
5,10,5,34,187,0.18181818181818182,4.0,2,0.0,0.0,1,0hard/-188soft,30279,0,easy
5,10,5,27,158,0.17088607594936708,2.6,1,0.2,0.0,1,0hard/-83soft,30271,0,easy
5,10,5,37,161,0.22981366459627328,2.9,2,0.0,0.0,1,0hard/-273soft,30234,0,easy
5,10,5,33,168,0.19642857142857142,3.4,3,0.0,0.0,1,0hard/-159soft,30283,0,easy
5,10,5,26,194,0.13402061855670103,3.6,1,0.1,0.0,1,0hard/-84soft,30221,0,easy
5,10,5,27,184,0.14673913043478262,3.6,2,0.0,0.0,1,0hard/-103soft,30221,0,easy
5,10,5,25,190,0.13157894736842105,3.0,1,0.2,0.0,1,0hard/-63soft,30259,0,easy
5,10,5,31,181,0.1712707182320442,3.7,2,0.0,0.0,1,0hard/-151soft,30238,0,easy
5,10,5,28,224,0.125,2.8,2,0.0,0.0,1,0hard/-114soft,30314,0,easy
5,10,5,20,201,0.09950248756218906,3.6,2,0.0,0.0,1,0hard/-36soft,30220,0,easy
5,10,5,34,189,0.17989417989417988,2.6,2,0.0,0.0,1,0hard/-182soft,30244,0,easy
5,10,5,28,171,0.16374269005847952,3.1,1,0.2,0.0,1,0hard/-114soft,30302,0,easy
5,10,5,27,177,0.15254237288135594,2.7,2,0.0,0.0,1,0hard/-123soft,30214,0,easy
5,10,5,28,195,0.14358974358974358,2.8,1,0.2,0.0,1,0hard/-100soft,30210,0,easy
5,10,5,34,231,0.1471861471861472,2.8,1,0.1,0.0,1,0hard/-188soft,30207,0,easy
5,10,5,24,200,0.12,3.0,2,0.0,0.0,1,0hard/-42soft,30249,0,easy
5,10,5,30,180,0.16666666666666666,3.0,0,0.0,0.1,0,-500hard/-89soft,30212,1,easy
5,10,4,35,198,0.17676767676767677,3.4,3,0.0,0.0,1,0hard/-199soft,30281,0,easy
5,10,5,21,199,0.10552763819095477,3.3,2,0.0,0.0,1,0hard/-33soft,30242,0,easy
5,10,5,35,208,0.16826923076923078,3.2,2,0.0,0.0,1,0hard/-189soft,30202,0,easy
5,10,5,32,152,0.21052631578947367,2.8,1,0.2,0.0,1,0hard/-166soft,30203,0,easy
5,10,5,29,183,0.15846994535519127,5.0,5,0.0,0.0,1,0hard/-103soft,30205,0,easy
5,10,5,23,169,0.13609467455621302,3.6,2,0.0,0.0,1,0hard/-47soft,30207,0,easy
5,10,4,34,159,0.2138364779874214,3.3,3,0.0,0.0,1,0hard/-182soft,30190,0,easy
5,10,5,24,198,0.12121212121212122,2.6,1,0.4,0.0,1,0hard/-96soft,30227,0,easy
5,10,5,24,158,0.1518987341772152,3.5,2,0.0,0.0,1,0hard/-66soft,30193,0,easy
5,10,5,36,218,0.1651376146788991,3.2,2,0.0,0.0,1,0hard/-190soft,30200,0,easy
5,10,5,32,178,0.1797752808988764,3.0,1,0.2,0.0,1,0hard/-142soft,30210,0,easy
5,10,5,32,167,0.19161676646706588,4.0,2,0.0,0.0,1,0hard/-150soft,30197,0,easy
5,10,5,29,156,0.1858974358974359,2.5,1,0.3,0.0,1,0hard/-133soft,30195,0,easy
5,10,5,33,174,0.1896551724137931,2.9,0,0.0,0.1,0,-1000hard/-157soft,30196,0,easy
5,10,5,32,193,0.16580310880829016,3.5,2,0.0,0.0,1,0hard/-142soft,30234,0,easy
5,10,5,26,174,0.14942528735632185,3.4,0,0.0,0.1,0,-500hard/-76soft,30206,1,easy
5,10,5,35,185,0.1891891891891892,2.8,2,0.0,0.0,1,0hard/-167soft,30230,0,easy
5,10,5,28,193,0.14507772020725387,3.3,2,0.0,0.0,1,0hard/-92soft,30206,0,easy
5,10,5,27,191,0.14136125654450263,3.8,3,0.0,0.0,1,0hard/-85soft,30192,0,easy
5,10,5,33,191,0.17277486910994763,3.6,3,0.0,0.0,1,0hard/-155soft,30199,0,easy
5,10,5,29,164,0.17682926829268292,2.5,2,0.0,0.0,1,0hard/-87soft,30202,0,easy
5,10,5,36,176,0.20454545454545456,3.1,2,0.0,0.0,1,0hard/-214soft,30198,0,easy
5,10,5,26,171,0.15204678362573099,2.9,2,0.0,0.0,1,0hard/-68soft,30201,0,easy
5,10,5,34,214,0.1588785046728972,3.0,3,0.0,0.0,1,0hard/-176soft,30193,0,easy
5,10,5,25,197,0.12690355329949238,3.4,2,0.0,0.0,1,0hard/-59soft,30194,0,easy
5,10,5,33,209,0.15789473684210525,3.6,0,0.0,0.1,0,-1000hard/-163soft,30190,0,easy
5,10,5,34,154,0.22077922077922077,3.2,1,0.1,0.0,1,0hard/-162soft,30217,0,easy
5,10,5,31,196,0.15816326530612246,2.4,1,0.2,0.0,1,0hard/-183soft,30189,0,easy
5,10,5,24,186,0.12903225806451613,2.2,1,0.1,0.0,1,0hard/-52soft,30196,0,easy
5,10,5,37,182,0.2032967032967033,3.2,2,0.0,0.0,1,0hard/-207soft,30219,0,easy
5,10,5,25,189,0.13227513227513227,2.8,0,0.0,0.1,0,-1000hard/-55soft,30192,0,easy
5,10,5,29,184,0.15760869565217392,2.8,1,0.1,0.0,1,0hard/-109soft,30219,0,easy
5,10,5,31,203,0.15270935960591134,2.7,1,0.2,0.0,1,0hard/-149soft,30220,0,easy
5,10,5,31,197,0.15736040609137056,2.9,2,0.0,0.0,1,0hard/-157soft,30211,0,easy
5,10,5,27,205,0.13170731707317074,3.0,2,0.0,0.0,1,0hard/-83soft,30266,0,easy
5,10,5,38,189,0.20105820105820105,3.0,1,0.3,0.0,1,0hard/-298soft,30242,0,easy
5,10,5,23,207,0.1111111111111111,2.5,0,0.0,0.1,0,-1000hard/-55soft,30199,0,easy
5,10,5,26,171,0.15204678362573099,3.4,1,0.2,0.0,1,0hard/-84soft,30191,0,easy
5,10,5,34,183,0.18579234972677597,2.7,2,0.0,0.0,1,0hard/-176soft,30195,0,easy
5,10,5,33,195,0.16923076923076924,3.4,2,0.0,0.0,1,0hard/-163soft,30210,0,easy
5,10,5,33,180,0.18333333333333332,3.1,2,0.0,0.0,1,0hard/-161soft,30239,0,easy
5,10,5,32,201,0.15920398009950248,3.5,0,0.0,0.1,0,-1000hard/-132soft,30193,0,easy
5,10,5,24,175,0.13714285714285715,3.3,2,0.0,0.0,1,0hard/-66soft,30227,0,easy
5,10,5,30,176,0.17045454545454544,2.4,0,0.4,0.1,0,-1000hard/-134soft,30192,0,easy
5,10,5,34,171,0.19883040935672514,3.2,2,0.0,0.0,1,0hard/-176soft,30264,0,easy
5,10,5,40,205,0.1951219512195122,3.0,2,0.0,0.0,1,0hard/-268soft,30226,0,easy
5,10,5,22,152,0.14473684210526316,2.9,2,0.0,0.0,1,0hard/-30soft,30189,0,easy
5,10,5,26,185,0.14054054054054055,3.3,3,0.0,0.0,1,0hard/-68soft,30191,0,easy
5,10,5,37,153,0.24183006535947713,3.0,2,0.0,0.0,1,0hard/-215soft,30206,0,easy
5,10,5,27,198,0.13636363636363635,3.0,3,0.0,0.0,1,0hard/-83soft,30189,0,easy
5,10,5,33,182,0.1813186813186813,2.8,1,0.3,0.0,1,0hard/-185soft,30199,0,easy
5,10,5,27,168,0.16071428571428573,3.1,2,0.0,0.0,1,0hard/-105soft,30210,0,easy
5,10,5,27,186,0.14516129032258066,2.2,1,0.2,0.0,1,0hard/-61soft,30191,0,easy
5,10,5,19,196,0.09693877551020408,4.1,2,0.0,0.0,1,0hard/-9soft,30197,0,easy
5,10,5,31,173,0.1791907514450867,2.7,2,0.0,0.0,1,0hard/-137soft,30231,0,easy
5,10,5,26,195,0.13333333333333333,3.3,2,0.0,0.0,1,0hard/-84soft,30200,0,easy
5,10,5,27,206,0.13106796116504854,3.6,3,0.0,0.0,1,0hard/-67soft,30188,0,easy
5,10,5,30,180,0.16666666666666666,3.6,1,0.1,0.0,1,0hard/-132soft,30205,0,easy
5,10,5,25,153,0.16339869281045752,2.5,2,0.0,0.0,1,0hard/-147soft,30257,0,easy
5,10,5,34,173,0.19653179190751446,3.4,2,0.0,0.0,1,0hard/-156soft,30227,0,easy
5,10,5,26,177,0.14689265536723164,3.3,2,0.0,0.0,1,0hard/-80soft,30197,0,easy
5,10,5,31,223,0.13901345291479822,4.1,3,0.0,0.0,1,0hard/-133soft,30195,0,easy
5,10,5,21,193,0.10880829015544041,3.2,0,0.0,0.1,0,-1000hard/-25soft,30210,0,easy
5,10,5,25,218,0.11467889908256881,2.9,1,0.2,0.0,1,0hard/-83soft,30227,0,easy
5,10,5,33,197,0.16751269035532995,3.6,2,0.0,0.0,1,0hard/-145soft,30192,0,easy
5,10,5,29,180,0.16111111111111112,3.8,2,0.0,0.0,1,0hard/-113soft,30220,0,easy
5,10,5,32,203,0.15763546798029557,2.2,2,0.0,0.0,1,0hard/-156soft,30213,0,easy
5,10,5,29,183,0.15846994535519127,2.4,1,0.3,0.0,1,0hard/-125soft,30191,0,easy
5,10,5,28,224,0.125,3.0,1,0.1,0.0,1,0hard/-88soft,30206,0,easy
5,10,5,28,200,0.14,3.1,2,0.0,0.0,1,0hard/-90soft,30198,0,easy
5,10,5,31,170,0.18235294117647058,3.1,3,0.0,0.0,1,0hard/-149soft,30192,0,easy
5,10,5,35,200,0.175,3.0,2,0.0,0.0,1,0hard/-187soft,30191,0,easy
5,10,5,33,188,0.17553191489361702,3.2,0,0.0,0.1,0,-1000hard/-151soft,30252,0,easy
5,10,5,24,188,0.1276595744680851,3.2,1,0.2,0.0,1,0hard/-56soft,30259,0,easy
5,10,5,37,189,0.19576719576719576,3.1,2,0.0,0.0,1,0hard/-195soft,30239,0,easy
5,10,5,29,186,0.15591397849462366,2.9,2,0.0,0.0,1,0hard/-101soft,30253,0,easy
5,10,5,34,203,0.16748768472906403,2.8,0,0.2,0.1,0,-1000hard/-176soft,30223,0,easy
5,10,5,30,174,0.1724137931034483,3.1,2,0.0,0.0,1,0hard/-134soft,30194,0,easy
5,10,5,30,181,0.16574585635359115,3.5,2,0.0,0.0,1,0hard/-122soft,30274,0,easy
5,10,5,33,188,0.17553191489361702,3.1,1,0.2,0.0,1,0hard/-153soft,30237,0,easy
5,10,5,28,157,0.17834394904458598,2.6,2,0.0,0.0,1,0hard/-98soft,30231,0,easy
5,10,5,27,181,0.14917127071823205,3.3,2,0.0,0.0,1,0hard/-101soft,30285,0,easy
5,10,5,34,190,0.17894736842105263,2.7,0,0.2,0.1,0,-1000hard/-188soft,30228,0,easy
5,10,5,31,159,0.1949685534591195,2.8,2,0.0,0.0,1,0hard/-135soft,30253,0,easy
5,10,5,28,202,0.13861386138613863,2.6,1,0.2,0.0,1,0hard/-114soft,30222,0,easy
5,10,5,75,99,0.7575757575757576,1.5,1,0.7,0.0,0,-2000hard/-1239soft,30207,0,hard
5,10,5,63,108,0.5833333333333334,1.8,1,0.4,0.0,1,0hard/-829soft,30313,0,hard
5,10,5,62,118,0.5254237288135594,1.9,0,0.0,0.1,0,-1000hard/-716soft,30281,0,hard
5,10,4,59,111,0.5315315315315315,2.7,2,0.0,0.0,1,0hard/-657soft,30349,0,hard
5,10,5,70,117,0.5982905982905983,2.2,2,0.0,0.0,1,0hard/-924soft,30305,0,hard
5,10,5,63,100,0.63,1.6,1,0.7,0.0,0,-200hard/-1035soft,30215,0,hard
5,10,5,50,123,0.4065040650406504,2.4,1,0.2,0.0,1,0hard/-452soft,30212,0,hard
5,10,4,69,120,0.575,2.8,1,0.1,0.0,1,0hard/-915soft,30215,0,hard
5,10,5,54,98,0.5510204081632653,2.5,1,0.2,0.0,1,0hard/-696soft,30203,0,hard
5,10,5,56,114,0.49122807017543857,2.3,2,0.0,0.0,1,0hard/-618soft,30199,0,hard
5,10,5,72,123,0.5853658536585366,2.5,1,0.1,0.0,1,0hard/-1218soft,30236,0,hard
5,10,5,65,115,0.5652173913043478,2.2,2,0.0,0.0,1,0hard/-809soft,30192,0,hard
5,10,5,67,97,0.6907216494845361,1.8,1,0.2,0.0,1,0hard/-1079soft,30199,0,hard
5,10,4,56,128,0.4375,2.2,1,0.4,0.0,1,0hard/-762soft,30200,0,hard
5,10,3,68,120,0.5666666666666667,2.4,2,0.0,0.0,1,0hard/-880soft,30200,0,hard
5,10,4,76,101,0.7524752475247525,2.3,1,0.1,0.0,1,0hard/-1110soft,30290,0,hard
5,10,5,50,105,0.47619047619047616,2.0,2,0.0,0.0,1,0hard/-588soft,30209,0,hard
5,10,5,63,105,0.6,2.0,1,0.2,0.0,0,-50hard/-775soft,30209,0,hard
5,10,4,72,96,0.75,2.5,2,0.0,0.0,1,0hard/-1016soft,30224,0,hard
5,10,5,60,133,0.45112781954887216,2.2,1,0.3,0.0,1,0hard/-774soft,30222,0,hard
5,10,5,66,103,0.6407766990291263,2.1,1,0.3,0.0,1,0hard/-816soft,30233,0,hard
5,10,5,58,125,0.464,1.9,1,0.5,0.0,1,0hard/-888soft,30206,0,hard
5,10,5,67,128,0.5234375,2.4,2,0.0,0.0,1,0hard/-889soft,30226,0,hard
5,10,5,65,116,0.5603448275862069,2.1,1,0.4,0.0,0,-200hard/-821soft,30201,0,hard
5,10,5,63,113,0.5575221238938053,2.0,1,0.4,0.0,1,0hard/-855soft,30207,0,hard
5,10,5,65,106,0.6132075471698113,1.8,0,0.3,0.1,0,-1000hard/-779soft,30195,0,hard
5,10,4,62,91,0.6813186813186813,2.0,1,0.5,0.0,1,0hard/-734soft,30197,0,hard
5,10,5,75,127,0.5905511811023622,2.7,1,0.3,0.0,1,0hard/-1089soft,30199,0,hard
5,10,5,62,128,0.484375,1.5,1,0.5,0.0,1,0hard/-906soft,30253,0,hard
5,10,5,50,108,0.46296296296296297,1.8,1,0.2,0.0,1,0hard/-586soft,30226,0,hard
5,10,4,67,122,0.5491803278688525,2.0,1,0.6,0.0,0,-1000hard/-1191soft,30224,0,hard
5,10,5,54,104,0.5192307692307693,1.8,1,0.4,0.0,1,0hard/-630soft,30212,0,hard
5,10,5,70,108,0.6481481481481481,1.8,1,0.5,0.0,0,-1050hard/-1164soft,30205,0,hard
5,10,5,56,137,0.40875912408759124,1.8,1,0.5,0.0,0,-200hard/-982soft,30188,0,hard
5,10,5,60,134,0.44776119402985076,2.0,1,0.1,0.0,1,0hard/-736soft,30203,0,hard
5,10,5,57,111,0.5135135135135135,2.9,2,0.0,0.0,1,0hard/-715soft,30201,0,hard
5,10,5,71,109,0.6513761467889908,1.8,1,0.2,0.0,1,0hard/-1037soft,30213,0,hard
5,10,5,78,114,0.6842105263157895,2.4,1,0.2,0.0,0,-50hard/-1690soft,30194,0,hard
5,10,5,74,99,0.7474747474747475,1.9,1,0.7,0.0,0,-2200hard/-1134soft,30230,0,hard
5,10,5,56,110,0.509090909090909,2.4,1,0.4,0.0,1,0hard/-632soft,30227,0,hard
5,10,5,52,115,0.45217391304347826,2.7,1,0.1,0.0,1,0hard/-492soft,30198,0,hard
5,10,5,56,112,0.5,2.7,2,0.0,0.0,1,0hard/-554soft,30238,0,hard
5,10,5,70,106,0.660377358490566,2.2,1,0.1,0.0,1,0hard/-936soft,30195,0,hard
5,10,5,60,131,0.4580152671755725,2.2,1,0.1,0.0,1,0hard/-656soft,30195,0,hard
5,10,5,61,112,0.5446428571428571,1.2,0,0.6,0.1,0,-1450hard/-1123soft,30288,0,hard
5,10,5,72,120,0.6,2.2,1,0.4,0.0,1,0hard/-1010soft,30258,0,hard
5,10,5,76,112,0.6785714285714286,2.4,2,0.0,0.0,1,0hard/-1180soft,30214,0,hard
5,10,4,68,116,0.5862068965517241,2.4,0,0.0,0.1,0,-500hard/-642soft,30202,1,hard
5,10,4,49,136,0.3602941176470588,2.0,1,0.4,0.0,1,0hard/-539soft,30229,0,hard
5,10,5,63,122,0.5163934426229508,1.8,1,0.2,0.0,1,0hard/-905soft,30196,0,hard
