num_employees,num_tasks,num_skills,total_required_workload,total_available_capacity,capacity_ratio,avg_candidates_per_task,min_candidates_per_task,fraction_single_candidate_tasks,fraction_zero_candidate_tasks,is_feasible,score,runtime_ms,unassigned_tasks,mode
5,10,5,30,168,0.1785714285714285,2.0,1,0.3,0.0,1,0hard/-220soft,30198,0,easy
5,10,5,31,186,0.1666666666666666,2.9,2,0.0,0.0,1,0hard/-153soft,30192,0,easy
5,10,5,28,174,0.160919540229885,2.9,2,0.0,0.0,1,0hard/-94soft,30194,0,easy
5,10,5,30,175,0.1714285714285714,3.3,3,0.0,0.0,1,0hard/-126soft,30213,0,easy
5,10,5,33,178,0.1853932584269663,2.5,2,0.0,0.0,1,0hard/-151soft,30197,0,easy
5,10,4,21,193,0.1088082901554404,3.7,3,0.0,0.0,1,0hard/-33soft,30193,0,easy
5,10,5,33,207,0.1594202898550724,3.2,0,0.0,0.1,0,-1000hard/-157soft,30198,0,easy
5,10,5,26,199,0.1306532663316583,3.3,3,0.0,0.0,1,0hard/-68soft,30199,0,easy
5,10,5,32,192,0.1666666666666666,3.0,1,0.1,0.0,1,0hard/-140soft,30206,0,easy
5,10,5,28,180,0.1555555555555555,3.0,3,0.0,0.0,1,0hard/-104soft,30224,0,easy
5,10,5,26,186,0.1397849462365591,2.6,2,0.0,0.0,1,0hard/-74soft,30241,0,easy
5,10,5,28,216,0.1296296296296296,2.8,2,0.0,0.0,1,0hard/-120soft,30299,0,easy
5,10,5,38,163,0.2331288343558282,3.4,2,0.0,0.0,1,0hard/-234soft,30213,0,easy
5,10,4,38,216,0.1759259259259259,4.0,1,0.1,0.0,1,0hard/-214soft,30198,0,easy
5,10,5,28,186,0.1505376344086021,3.0,2,0.0,0.0,1,0hard/-78soft,30195,0,easy
5,10,5,30,214,0.1401869158878504,3.3,2,0.0,0.0,1,0hard/-112soft,30232,0,easy
5,10,5,32,193,0.1658031088082901,2.9,2,0.0,0.0,1,0hard/-158soft,30196,0,easy
5,10,5,21,166,0.1265060240963855,3.9,3,0.0,0.0,1,0hard/-29soft,30201,0,easy
5,10,5,24,190,0.1263157894736842,3.6,3,0.0,0.0,1,0hard/-64soft,30247,0,easy
5,10,5,32,207,0.1545893719806763,2.8,0,0.0,0.1,0,-1000hard/-146soft,30221,0,easy
5,10,5,21,138,0.1521739130434782,2.2,1,0.2,0.0,1,0hard/-25soft,30229,0,easy
5,10,5,27,158,0.170886075949367,3.4,2,0.0,0.0,1,0hard/-87soft,30193,0,easy
5,10,5,33,170,0.1941176470588235,3.6,2,0.0,0.0,1,0hard/-163soft,30189,0,easy
5,10,5,29,172,0.1686046511627907,3.0,2,0.0,0.0,1,0hard/-125soft,30187,0,easy
5,10,5,29,170,0.1705882352941176,2.9,0,0.0,0.1,0,-1000hard/-109soft,30201,0,easy
5,10,5,32,174,0.1839080459770115,2.5,0,0.0,0.1,0,-1000hard/-146soft,30229,0,easy
5,10,5,28,184,0.1521739130434782,3.2,1,0.2,0.0,1,0hard/-100soft,30211,0,easy
5,10,5,27,179,0.1508379888268156,2.6,2,0.0,0.0,1,0hard/-107soft,30212,0,easy
5,10,5,32,208,0.1538461538461538,3.1,0,0.0,0.1,0,-1000hard/-140soft,30188,0,easy
5,10,5,29,161,0.1801242236024844,2.4,1,0.4,0.0,1,0hard/-159soft,30211,0,easy
5,10,5,19,191,0.0994764397905759,3.0,0,0.0,0.1,0,-1000hard/-23soft,30196,0,easy
5,10,5,32,194,0.1649484536082474,2.9,0,0.0,0.1,0,-1000hard/-146soft,30201,0,easy
5,10,5,26,194,0.134020618556701,3.0,1,0.1,0.0,1,0hard/-70soft,30216,0,easy
5,10,5,28,198,0.1414141414141414,3.0,2,0.0,0.0,1,0hard/-94soft,30191,0,easy
5,10,5,38,179,0.2122905027932961,3.2,2,0.0,0.0,1,0hard/-226soft,30203,0,easy
5,10,5,28,195,0.1435897435897435,3.1,0,0.1,0.1,0,-1000hard/-100soft,30202,0,easy
5,10,5,28,189,0.1481481481481481,2.7,2,0.0,0.0,1,0hard/-82soft,30219,0,easy
5,10,5,27,173,0.1560693641618497,3.0,3,0.0,0.0,1,0hard/-73soft,30217,0,easy
5,10,5,36,203,0.1773399014778325,2.4,0,0.3,0.1,0,-1000hard/-216soft,30204,0,easy
5,10,5,28,161,0.1739130434782608,3.6,3,0.0,0.0,1,0hard/-100soft,30230,0,easy
5,10,5,24,195,0.123076923076923,2.9,2,0.0,0.0,1,0hard/-38soft,30210,0,easy
5,10,5,32,182,0.1758241758241758,3.0,2,0.0,0.0,1,0hard/-182soft,30204,0,easy
5,10,5,30,169,0.1775147928994082,3.1,2,0.0,0.0,1,0hard/-108soft,30243,0,easy
5,10,5,28,166,0.1686746987951807,3.2,2,0.0,0.0,1,0hard/-110soft,30234,0,easy
5,10,5,33,206,0.1601941747572815,3.4,3,0.0,0.0,1,0hard/-171soft,30234,0,easy
5,10,5,37,184,0.2010869565217391,2.9,2,0.0,0.0,1,0hard/-233soft,30230,0,easy
5,10,5,30,207,0.144927536231884,3.4,2,0.0,0.0,1,0hard/-140soft,30245,0,easy
5,10,5,25,192,0.1302083333333333,2.5,0,0.0,0.1,0,-1000hard/-69soft,30315,0,easy
5,10,5,29,167,0.1736526946107784,3.2,0,0.0,0.1,0,-1000hard/-117soft,30240,0,easy
5,10,5,26,195,0.1333333333333333,3.2,3,0.0,0.0,1,0hard/-64soft,30217,0,easy
5,10,5,32,202,0.1584158415841584,2.6,0,0.0,0.1,0,-1000hard/-148soft,30204,0,easy
5,10,5,28,184,0.1521739130434782,2.0,1,0.5,0.0,1,0hard/-140soft,30227,0,easy
5,10,5,30,195,0.1538461538461538,2.7,1,0.4,0.0,1,0hard/-130soft,30243,0,easy
5,10,5,27,195,0.1384615384615384,2.4,1,0.5,0.0,1,0hard/-109soft,30196,0,easy
5,10,5,25,189,0.1322751322751322,2.5,1,0.2,0.0,1,0hard/-57soft,30225,0,easy
5,10,5,22,183,0.1202185792349726,2.9,2,0.0,0.0,1,0hard/-20soft,30208,0,easy
5,10,5,34,187,0.1818181818181818,4.0,2,0.0,0.0,1,0hard/-188soft,30279,0,easy
5,10,5,27,158,0.170886075949367,2.6,1,0.2,0.0,1,0hard/-83soft,30271,0,easy
5,10,5,37,161,0.2298136645962732,2.9,2,0.0,0.0,1,0hard/-273soft,30234,0,easy
5,10,5,33,168,0.1964285714285714,3.4,3,0.0,0.0,1,0hard/-159soft,30283,0,easy
5,10,5,26,194,0.134020618556701,3.6,1,0.1,0.0,1,0hard/-84soft,30221,0,easy
5,10,5,27,184,0.1467391304347826,3.6,2,0.0,0.0,1,0hard/-103soft,30221,0,easy
5,10,5,25,190,0.131578947368421,3.0,1,0.2,0.0,1,0hard/-63soft,30259,0,easy
5,10,5,31,181,0.1712707182320442,3.7,2,0.0,0.0,1,0hard/-151soft,30238,0,easy
5,10,5,28,224,0.125,2.8,2,0.0,0.0,1,0hard/-114soft,30314,0,easy
5,10,5,20,201,0.099502487562189,3.6,2,0.0,0.0,1,0hard/-36soft,30220,0,easy
5,10,5,34,189,0.1798941798941798,2.6,2,0.0,0.0,1,0hard/-182soft,30244,0,easy
5,10,5,28,171,0.1637426900584795,3.1,1,0.2,0.0,1,0hard/-114soft,30302,0,easy
5,10,5,27,177,0.1525423728813559,2.7,2,0.0,0.0,1,0hard/-123soft,30214,0,easy
5,10,5,28,195,0.1435897435897435,2.8,1,0.2,0.0,1,0hard/-100soft,30210,0,easy
5,10,5,34,231,0.1471861471861472,2.8,1,0.1,0.0,1,0hard/-188soft,30207,0,easy
5,10,5,24,200,0.12,3.0,2,0.0,0.0,1,0hard/-42soft,30249,0,easy
5,10,5,30,180,0.1666666666666666,3.0,0,0.0,0.1,0,-500hard/-89soft,30212,1,easy
5,10,4,35,198,0.1767676767676767,3.4,3,0.0,0.0,1,0hard/-199soft,30281,0,easy
5,10,5,21,199,0.1055276381909547,3.3,2,0.0,0.0,1,0hard/-33soft,30242,0,easy
5,10,5,35,208,0.1682692307692307,3.2,2,0.0,0.0,1,0hard/-189soft,30202,0,easy
5,10,5,32,152,0.2105263157894736,2.8,1,0.2,0.0,1,0hard/-166soft,30203,0,easy
5,10,5,29,183,0.1584699453551912,5.0,5,0.0,0.0,1,0hard/-103soft,30205,0,easy
5,10,5,23,169,0.136094674556213,3.6,2,0.0,0.0,1,0hard/-47soft,30207,0,easy
5,10,4,34,159,0.2138364779874214,3.3,3,0.0,0.0,1,0hard/-182soft,30190,0,easy
5,10,5,24,198,0.1212121212121212,2.6,1,0.4,0.0,1,0hard/-96soft,30227,0,easy
5,10,5,24,158,0.1518987341772152,3.5,2,0.0,0.0,1,0hard/-66soft,30193,0,easy
5,10,5,36,218,0.1651376146788991,3.2,2,0.0,0.0,1,0hard/-190soft,30200,0,easy
5,10,5,32,178,0.1797752808988764,3.0,1,0.2,0.0,1,0hard/-142soft,30210,0,easy
5,10,5,32,167,0.1916167664670658,4.0,2,0.0,0.0,1,0hard/-150soft,30197,0,easy
5,10,5,29,156,0.1858974358974359,2.5,1,0.3,0.0,1,0hard/-133soft,30195,0,easy
5,10,5,33,174,0.1896551724137931,2.9,0,0.0,0.1,0,-1000hard/-157soft,30196,0,easy
5,10,5,32,193,0.1658031088082901,3.5,2,0.0,0.0,1,0hard/-142soft,30234,0,easy
5,10,5,26,174,0.1494252873563218,3.4,0,0.0,0.1,0,-500hard/-76soft,30206,1,easy
5,10,5,35,185,0.1891891891891892,2.8,2,0.0,0.0,1,0hard/-167soft,30230,0,easy
5,10,5,28,193,0.1450777202072538,3.3,2,0.0,0.0,1,0hard/-92soft,30206,0,easy
5,10,5,27,191,0.1413612565445026,3.8,3,0.0,0.0,1,0hard/-85soft,30192,0,easy
5,10,5,33,191,0.1727748691099476,3.6,3,0.0,0.0,1,0hard/-155soft,30199,0,easy
5,10,5,29,164,0.1768292682926829,2.5,2,0.0,0.0,1,0hard/-87soft,30202,0,easy
5,10,5,36,176,0.2045454545454545,3.1,2,0.0,0.0,1,0hard/-214soft,30198,0,easy
5,10,5,26,171,0.1520467836257309,2.9,2,0.0,0.0,1,0hard/-68soft,30201,0,easy
5,10,5,34,214,0.1588785046728972,3.0,3,0.0,0.0,1,0hard/-176soft,30193,0,easy
5,10,5,25,197,0.1269035532994923,3.4,2,0.0,0.0,1,0hard/-59soft,30194,0,easy
5,10,5,33,209,0.1578947368421052,3.6,0,0.0,0.1,0,-1000hard/-163soft,30190,0,easy
5,10,5,34,154,0.2207792207792207,3.2,1,0.1,0.0,1,0hard/-162soft,30217,0,easy
5,10,5,31,196,0.1581632653061224,2.4,1,0.2,0.0,1,0hard/-183soft,30189,0,easy
5,10,5,24,186,0.1290322580645161,2.2,1,0.1,0.0,1,0hard/-52soft,30196,0,easy
5,10,5,37,182,0.2032967032967033,3.2,2,0.0,0.0,1,0hard/-207soft,30219,0,easy
5,10,5,25,189,0.1322751322751322,2.8,0,0.0,0.1,0,-1000hard/-55soft,30192,0,easy
5,10,5,29,184,0.1576086956521739,2.8,1,0.1,0.0,1,0hard/-109soft,30219,0,easy
5,10,5,31,203,0.1527093596059113,2.7,1,0.2,0.0,1,0hard/-149soft,30220,0,easy
5,10,5,31,197,0.1573604060913705,2.9,2,0.0,0.0,1,0hard/-157soft,30211,0,easy
5,10,5,27,205,0.1317073170731707,3.0,2,0.0,0.0,1,0hard/-83soft,30266,0,easy
5,10,5,38,189,0.201058201058201,3.0,1,0.3,0.0,1,0hard/-298soft,30242,0,easy
5,10,5,23,207,0.1111111111111111,2.5,0,0.0,0.1,0,-1000hard/-55soft,30199,0,easy
5,10,5,26,171,0.1520467836257309,3.4,1,0.2,0.0,1,0hard/-84soft,30191,0,easy
5,10,5,34,183,0.1857923497267759,2.7,2,0.0,0.0,1,0hard/-176soft,30195,0,easy
5,10,5,33,195,0.1692307692307692,3.4,2,0.0,0.0,1,0hard/-163soft,30210,0,easy
5,10,5,33,180,0.1833333333333333,3.1,2,0.0,0.0,1,0hard/-161soft,30239,0,easy
5,10,5,32,201,0.1592039800995024,3.5,0,0.0,0.1,0,-1000hard/-132soft,30193,0,easy
5,10,5,24,175,0.1371428571428571,3.3,2,0.0,0.0,1,0hard/-66soft,30227,0,easy
5,10,5,30,176,0.1704545454545454,2.4,0,0.4,0.1,0,-1000hard/-134soft,30192,0,easy
5,10,5,34,171,0.1988304093567251,3.2,2,0.0,0.0,1,0hard/-176soft,30264,0,easy
5,10,5,40,205,0.1951219512195122,3.0,2,0.0,0.0,1,0hard/-268soft,30226,0,easy
5,10,5,22,152,0.1447368421052631,2.9,2,0.0,0.0,1,0hard/-30soft,30189,0,easy
5,10,5,26,185,0.1405405405405405,3.3,3,0.0,0.0,1,0hard/-68soft,30191,0,easy
5,10,5,37,153,0.2418300653594771,3.0,2,0.0,0.0,1,0hard/-215soft,30206,0,easy
5,10,5,27,198,0.1363636363636363,3.0,3,0.0,0.0,1,0hard/-83soft,30189,0,easy
5,10,5,33,182,0.1813186813186813,2.8,1,0.3,0.0,1,0hard/-185soft,30199,0,easy
5,10,5,27,168,0.1607142857142857,3.1,2,0.0,0.0,1,0hard/-105soft,30210,0,easy
5,10,5,27,186,0.1451612903225806,2.2,1,0.2,0.0,1,0hard/-61soft,30191,0,easy
5,10,5,19,196,0.096938775510204,4.1,2,0.0,0.0,1,0hard/-9soft,30197,0,easy
5,10,5,31,173,0.1791907514450867,2.7,2,0.0,0.0,1,0hard/-137soft,30231,0,easy
5,10,5,26,195,0.1333333333333333,3.3,2,0.0,0.0,1,0hard/-84soft,30200,0,easy
5,10,5,27,206,0.1310679611650485,3.6,3,0.0,0.0,1,0hard/-67soft,30188,0,easy
5,10,5,30,180,0.1666666666666666,3.6,1,0.1,0.0,1,0hard/-132soft,30205,0,easy
5,10,5,25,153,0.1633986928104575,2.5,2,0.0,0.0,1,0hard/-147soft,30257,0,easy
5,10,5,34,173,0.1965317919075144,3.4,2,0.0,0.0,1,0hard/-156soft,30227,0,easy
5,10,5,26,177,0.1468926553672316,3.3,2,0.0,0.0,1,0hard/-80soft,30197,0,easy
5,10,5,31,223,0.1390134529147982,4.1,3,0.0,0.0,1,0hard/-133soft,30195,0,easy
5,10,5,21,193,0.1088082901554404,3.2,0,0.0,0.1,0,-1000hard/-25soft,30210,0,easy
5,10,5,25,218,0.1146788990825688,2.9,1,0.2,0.0,1,0hard/-83soft,30227,0,easy
5,10,5,33,197,0.1675126903553299,3.6,2,0.0,0.0,1,0hard/-145soft,30192,0,easy
5,10,5,29,180,0.1611111111111111,3.8,2,0.0,0.0,1,0hard/-113soft,30220,0,easy
5,10,5,32,203,0.1576354679802955,2.2,2,0.0,0.0,1,0hard/-156soft,30213,0,easy
5,10,5,29,183,0.1584699453551912,2.4,1,0.3,0.0,1,0hard/-125soft,30191,0,easy
5,10,5,28,224,0.125,3.0,1,0.1,0.0,1,0hard/-88soft,30206,0,easy
5,10,5,28,200,0.14,3.1,2,0.0,0.0,1,0hard/-90soft,30198,0,easy
5,10,5,31,170,0.1823529411764705,3.1,3,0.0,0.0,1,0hard/-149soft,30192,0,easy
5,10,5,35,200,0.175,3.0,2,0.0,0.0,1,0hard/-187soft,30191,0,easy
5,10,5,33,188,0.175531914893617,3.2,0,0.0,0.1,0,-1000hard/-151soft,30252,0,easy
5,10,5,24,188,0.1276595744680851,3.2,1,0.2,0.0,1,0hard/-56soft,30259,0,easy
5,10,5,37,189,0.1957671957671957,3.1,2,0.0,0.0,1,0hard/-195soft,30239,0,easy
5,10,5,29,186,0.1559139784946236,2.9,2,0.0,0.0,1,0hard/-101soft,30253,0,easy
5,10,5,34,203,0.167487684729064,2.8,0,0.2,0.1,0,-1000hard/-176soft,30223,0,easy
5,10,5,30,174,0.1724137931034483,3.1,2,0.0,0.0,1,0hard/-134soft,30194,0,easy
5,10,5,30,181,0.1657458563535911,3.5,2,0.0,0.0,1,0hard/-122soft,30274,0,easy
5,10,5,33,188,0.175531914893617,3.1,1,0.2,0.0,1,0hard/-153soft,30237,0,easy
5,10,5,28,157,0.1783439490445859,2.6,2,0.0,0.0,1,0hard/-98soft,30231,0,easy
5,10,5,34,190,0.1789473684210526,2.7,0,0.2,0.1,0,-1000hard/-188soft,30228,0,easy
5,10,5,31,159,0.1949685534591195,2.8,2,0.0,0.0,1,0hard/-135soft,30253,0,easy
5,10,5,28,202,0.1386138613861386,2.6,1,0.2,0.0,1,0hard/-114soft,30222,0,easy
5,10,5,75,99,0.7575757575757576,1.5,1,0.7,0.0,0,-2000hard/-1239soft,30207,0,hard
5,10,5,63,108,0.5833333333333334,1.8,1,0.4,0.0,1,0hard/-829soft,30313,0,hard
5,10,5,62,118,0.5254237288135594,1.9,0,0.0,0.1,0,-1000hard/-716soft,30281,0,hard
5,10,4,59,111,0.5315315315315315,2.7,2,0.0,0.0,1,0hard/-657soft,30349,0,hard
5,10,5,70,117,0.5982905982905983,2.2,2,0.0,0.0,1,0hard/-924soft,30305,0,hard
5,10,5,63,100,0.63,1.6,1,0.7,0.0,0,-200hard/-1035soft,30215,0,hard
5,10,5,50,123,0.4065040650406504,2.4,1,0.2,0.0,1,0hard/-452soft,30212,0,hard
5,10,4,69,120,0.575,2.8,1,0.1,0.0,1,0hard/-915soft,30215,0,hard
5,10,5,54,98,0.5510204081632653,2.5,1,0.2,0.0,1,0hard/-696soft,30203,0,hard
5,10,5,56,114,0.4912280701754385,2.3,2,0.0,0.0,1,0hard/-618soft,30199,0,hard
5,10,5,72,123,0.5853658536585366,2.5,1,0.1,0.0,1,0hard/-1218soft,30236,0,hard
5,10,5,65,115,0.5652173913043478,2.2,2,0.0,0.0,1,0hard/-809soft,30192,0,hard
5,10,5,67,97,0.6907216494845361,1.8,1,0.2,0.0,1,0hard/-1079soft,30199,0,hard
5,10,4,56,128,0.4375,2.2,1,0.4,0.0,1,0hard/-762soft,30200,0,hard
5,10,3,68,120,0.5666666666666667,2.4,2,0.0,0.0,1,0hard/-880soft,30200,0,hard
5,10,4,76,101,0.7524752475247525,2.3,1,0.1,0.0,1,0hard/-1110soft,30290,0,hard
5,10,5,50,105,0.4761904761904761,2.0,2,0.0,0.0,1,0hard/-588soft,30209,0,hard
5,10,5,63,105,0.6,2.0,1,0.2,0.0,0,-50hard/-775soft,30209,0,hard
5,10,4,72,96,0.75,2.5,2,0.0,0.0,1,0hard/-1016soft,30224,0,hard
5,10,5,60,133,0.4511278195488721,2.2,1,0.3,0.0,1,0hard/-774soft,30222,0,hard
5,10,5,66,103,0.6407766990291263,2.1,1,0.3,0.0,1,0hard/-816soft,30233,0,hard
5,10,5,58,125,0.464,1.9,1,0.5,0.0,1,0hard/-888soft,30206,0,hard
5,10,5,67,128,0.5234375,2.4,2,0.0,0.0,1,0hard/-889soft,30226,0,hard
5,10,5,65,116,0.5603448275862069,2.1,1,0.4,0.0,0,-200hard/-821soft,30201,0,hard
5,10,5,63,113,0.5575221238938053,2.0,1,0.4,0.0,1,0hard/-855soft,30207,0,hard
5,10,5,65,106,0.6132075471698113,1.8,0,0.3,0.1,0,-1000hard/-779soft,30195,0,hard
5,10,4,62,91,0.6813186813186813,2.0,1,0.5,0.0,1,0hard/-734soft,30197,0,hard
5,10,5,75,127,0.5905511811023622,2.7,1,0.3,0.0,1,0hard/-1089soft,30199,0,hard
5,10,5,62,128,0.484375,1.5,1,0.5,0.0,1,0hard/-906soft,30253,0,hard
5,10,5,50,108,0.4629629629629629,1.8,1,0.2,0.0,1,0hard/-586soft,30226,0,hard
5,10,4,67,122,0.5491803278688525,2.0,1,0.6,0.0,0,-1000hard/-1191soft,30224,0,hard
5,10,5,54,104,0.5192307692307693,1.8,1,0.4,0.0,1,0hard/-630soft,30212,0,hard
5,10,5,70,108,0.6481481481481481,1.8,1,0.5,0.0,0,-1050hard/-1164soft,30205,0,hard
5,10,5,56,137,0.4087591240875912,1.8,1,0.5,0.0,0,-200hard/-982soft,30188,0,hard
5,10,5,60,134,0.4477611940298507,2.0,1,0.1,0.0,1,0hard/-736soft,30203,0,hard
5,10,5,57,111,0.5135135135135135,2.9,2,0.0,0.0,1,0hard/-715soft,30201,0,hard
5,10,5,71,109,0.6513761467889908,1.8,1,0.2,0.0,1,0hard/-1037soft,30213,0,hard
5,10,5,78,114,0.6842105263157895,2.4,1,0.2,0.0,0,-50hard/-1690soft,30194,0,hard
5,10,5,74,99,0.7474747474747475,1.9,1,0.7,0.0,0,-2200hard/-1134soft,30230,0,hard
5,10,5,56,110,0.509090909090909,2.4,1,0.4,0.0,1,0hard/-632soft,30227,0,hard
5,10,5,52,115,0.4521739130434782,2.7,1,0.1,0.0,1,0hard/-492soft,30198,0,hard
5,10,5,56,112,0.5,2.7,2,0.0,0.0,1,0hard/-554soft,30238,0,hard
5,10,5,70,106,0.660377358490566,2.2,1,0.1,0.0,1,0hard/-936soft,30195,0,hard
5,10,5,60,131,0.4580152671755725,2.2,1,0.1,0.0,1,0hard/-656soft,30195,0,hard
5,10,5,61,112,0.5446428571428571,1.2,0,0.6,0.1,0,-1450hard/-1123soft,30288,0,hard
5,10,5,72,120,0.6,2.2,1,0.4,0.0,1,0hard/-1010soft,30258,0,hard
5,10,5,76,112,0.6785714285714286,2.4,2,0.0,0.0,1,0hard/-1180soft,30214,0,hard
5,10,4,68,116,0.5862068965517241,2.4,0,0.0,0.1,0,-500hard/-642soft,30202,1,hard
5,10,4,49,136,0.3602941176470588,2.0,1,0.4,0.0,1,0hard/-539soft,30229,0,hard
5,10,5,63,122,0.5163934426229508,1.8,1,0.2,0.0,1,0hard/-905soft,30196,0,hard
5,10,5,70,120,0.5833333333333334,1.8,0,0.4,0.1,0,-2200hard/-986soft,30203,0,hard
5,10,4,65,103,0.6310679611650486,2.6,2,0.0,0.0,1,0hard/-789soft,30192,0,hard
5,10,5,62,122,0.5081967213114754,2.1,1,0.6,0.0,0,-50hard/-916soft,30348,0,hard
5,10,5,63,132,0.4772727272727273,2.4,1,0.2,0.0,1,0hard/-747soft,30242,0,hard
5,10,4,63,103,0.6116504854368932,2.4,2,0.0,0.0,1,0hard/-921soft,30212,0,hard
5,10,4,54,103,0.5242718446601942,3.2,3,0.0,0.0,1,0hard/-518soft,30206,0,hard
5,10,5,59,110,0.5363636363636364,1.6,1,0.6,0.0,1,0hard/-1125soft,30199,0,hard
5,10,4,68,108,0.6296296296296297,1.8,1,0.2,0.0,0,-1250hard/-1013soft,30226,2,hard
5,10,5,68,107,0.6355140186915887,1.4,0,0.4,0.1,0,-1000hard/-892soft,30210,0,hard
5,10,5,70,101,0.693069306930693,1.6,1,0.6,0.0,0,-1050hard/-1030soft,30214,0,hard
5,10,5,69,110,0.6272727272727273,1.9,1,0.4,0.0,0,-200hard/-1115soft,30340,0,hard
5,10,5,55,96,0.5729166666666666,2.2,1,0.2,0.0,1,0hard/-545soft,30310,0,hard
5,10,5,68,116,0.5862068965517241,2.3,0,0.0,0.1,0,-1000hard/-1374soft,30363,0,hard
5,10,5,59,116,0.5086206896551724,1.9,1,0.5,0.0,1,0hard/-667soft,30251,0,hard
5,10,4,60,108,0.5555555555555556,2.6,1,0.4,0.0,0,-450hard/-718soft,30267,0,hard
5,10,5,80,106,0.7547169811320755,3.2,1,0.1,0.0,1,0hard/-1398soft,30309,0,hard
5,10,4,59,98,0.6020408163265306,2.2,2,0.0,0.0,1,0hard/-677soft,30255,0,hard
5,10,4,61,119,0.5126050420168067,3.4,2,0.0,0.0,1,0hard/-693soft,30233,0,hard
5,10,5,67,125,0.536,2.5,1,0.4,0.0,1,0hard/-867soft,30207,0,hard
5,10,5,58,121,0.4793388429752066,1.7,1,0.3,0.0,1,0hard/-642soft,30208,0,hard
5,10,5,68,101,0.6732673267326733,2.7,1,0.1,0.0,1,0hard/-872soft,30220,0,hard
5,10,5,69,122,0.5655737704918032,2.0,1,0.4,0.0,1,0hard/-943soft,30262,0,hard
5,10,5,63,108,0.5833333333333334,2.3,1,0.1,0.0,1,0hard/-795soft,30238,0,hard
5,10,3,71,108,0.6574074074074074,2.4,2,0.0,0.0,0,-50hard/-1233soft,30298,0,hard
5,10,4,80,118,0.6779661016949152,1.7,1,0.3,0.0,0,-1000hard/-1322soft,30199,0,hard
5,10,5,72,95,0.7578947368421053,1.0,1,1.0,0.0,0,-3000hard/-633soft,30210,2,hard
5,10,5,80,127,0.6299212598425197,2.5,1,0.2,0.0,1,0hard/-1250soft,30199,0,hard
5,10,5,76,103,0.7378640776699029,1.8,1,0.6,0.0,1,0hard/-1296soft,30202,0,hard
5,10,5,58,114,0.5087719298245614,2.7,1,0.3,0.0,1,0hard/-628soft,30220,0,hard
5,10,5,65,113,0.5752212389380531,1.6,1,0.8,0.0,0,-900hard/-1079soft,30349,1,hard
5,10,5,60,113,0.5309734513274337,2.4,1,0.2,0.0,1,0hard/-682soft,30253,0,hard
5,10,5,59,135,0.437037037037037,1.7,1,0.4,0.0,1,0hard/-859soft,30256,0,hard
5,10,5,74,114,0.6491228070175439,1.2,1,0.8,0.0,0,-550hard/-1071soft,30209,1,hard
5,10,4,72,107,0.6728971962616822,2.5,1,0.5,0.0,0,-1000hard/-982soft,30288,0,hard
5,10,4,66,117,0.5641025641025641,2.6,1,0.3,0.0,1,0hard/-878soft,30210,0,hard
5,10,3,73,100,0.73,2.6,2,0.0,0.0,1,0hard/-1137soft,30267,0,hard
5,10,4,61,113,0.5398230088495575,2.7,1,0.2,0.0,1,0hard/-685soft,30265,0,hard
5,10,5,69,99,0.696969696969697,2.1,2,0.0,0.0,1,0hard/-923soft,30266,0,hard
5,10,4,59,106,0.5566037735849056,2.4,2,0.0,0.0,1,0hard/-787soft,30219,0,hard
5,10,3,66,125,0.528,2.8,1,0.1,0.0,1,0hard/-876soft,30253,0,hard
5,10,5,66,108,0.6111111111111112,2.2,0,0.2,0.1,0,-1000hard/-830soft,30230,0,hard
5,10,4,55,108,0.5092592592592593,2.3,2,0.0,0.0,1,0hard/-583soft,30270,0,hard
5,10,5,68,100,0.68,1.3,0,0.5,0.1,0,-1050hard/-1320soft,30216,0,hard
5,10,5,76,125,0.608,1.7,1,0.3,0.0,1,0hard/-1604soft,30262,0,hard
5,10,5,58,102,0.5686274509803921,2.8,1,0.1,0.0,1,0hard/-630soft,30225,0,hard
5,10,5,58,107,0.5420560747663551,1.6,1,0.5,0.0,1,0hard/-812soft,30363,0,hard
5,10,4,60,95,0.631578947368421,1.9,1,0.4,0.0,0,-500hard/-667soft,30219,1,hard
5,10,4,60,123,0.4878048780487805,2.1,1,0.3,0.0,1,0hard/-756soft,30210,0,hard
5,10,5,80,112,0.7142857142857143,1.6,0,0.3,0.1,0,-1450hard/-1468soft,30202,0,hard
5,10,5,61,111,0.5495495495495496,1.8,1,0.2,0.0,1,0hard/-871soft,30199,0,hard
5,10,5,62,93,0.6666666666666666,1.9,1,0.3,0.0,0,-1000hard/-530soft,30238,2,hard
5,10,5,60,99,0.6060606060606061,2.3,2,0.0,0.0,1,0hard/-670soft,30207,0,hard
5,10,4,72,120,0.6,3.1,1,0.2,0.0,1,0hard/-984soft,30365,0,hard
5,10,4,57,128,0.4453125,1.9,0,0.2,0.1,0,-1000hard/-663soft,30270,0,hard
5,10,4,61,121,0.5041322314049587,2.1,1,0.6,0.0,0,-1700hard/-728soft,30255,1,hard
5,10,5,62,110,0.5636363636363636,1.7,1,0.4,0.0,0,-1500hard/-565soft,30256,1,hard
5,10,5,54,110,0.4909090909090909,2.4,1,0.4,0.0,0,-1000hard/-546soft,30198,0,hard
5,10,4,69,119,0.5798319327731093,4.0,0,0.0,0.1,0,-1000hard/-907soft,30192,0,hard
5,10,5,62,101,0.6138613861386139,1.5,1,0.5,0.0,1,0hard/-720soft,30205,0,hard
